text,model_summary,explanations,maybe,remove
"Goals in either half from Jackson Irvine and Brian Graham earned them all three points. Motherwell's late response began with Stephen Pearson's fierce strike. But Scott Fox saved from James McFadden and brilliantly kept out a Keith Lasley drive to frustrate Motherwell. It was a pulsating finish to a game that only sparked into life when Irvine fired in the opening goal. The Australian was only drafted into the starting line-up minutes before the match because of an injury in the warm-up to Martin Woods. And he made a great case for his inclusion when he deftly controlled a deep corner before lashing the ball past Connor Ripley, despite the best efforts of Kieran Kennedy on the line. Fox saved well from a Louis Moult header and Chris Cadden as Motherwell tried to mount a swift response, but County regained the ascendancy at the start of the second half. Playing principally on the counter-attack, they went close on a number of occasions, with Michael Gardyne having a header cleared off the line and passing up another great chance with a low drive that was blocked. They got the second goal their play deserved when Graham slotted past Ripley as the Motherwell defence failed to deal with a Stewart Murdoch cross. That looked like game over until Pearson's late strike - the midfielder blasting past Fox from 12 yards. But the keeper was sharply off his line to prevent McFadden's lob beating him and he sprung to his right to deny Lasley a spectacular equaliser. The result leaves Motherwell just a point above the relegation play-off spot and County in good spirits ahead of next weekend's League Cup semi-final against Celtic.",Ross County moved off the bottom of the Premiership with victory over Motherwell.,"['The summary names them Ross County, but the source text calls them County.', 'The summary states that County moved off the bottom of the Premiership, but the source text does not mention their position in the league or that they were at the bottom. ']",[],0
"French media reported that a five-year deal had been agreed to host the race at Le Castellet, near Marseille. Ecclestone told Reuters: ""Yes, I think it will happen,"" adding that it would be held in late July, not a month later as the initial reports had suggested. France hosted the first ever grand prix in 1906 but lost its slot in 2008. There have been several attempts since to revive the race but this one looks to be the first to succeed. A news conference has been organised for an announcement about the future of the French Grand Prix in Paris on Monday, to be hosted by Christian Estrosi, the president of the Regional Council of Provence-Alpes-Cote d'Azur. The French sports newspaper L'Equipe reported that a five-year deal had been agreed with the Provence-Alpes-Cote d'Azur region in association with the city of Toulon, department of Var and the French motorsport association. Le Castellet - also known as the Circuit Paul Ricard - last hosted the French Grand Prix in 1990. From 1991-2008 it was held at Magny-Cours in central France. Ecclestone's family trust owns the track but the 86-year-old said: ""It's nothing to do with them at all. I think they are renting it to the people that are going to be the promoters."" He said the race would be held on ""more or less sort of the German date probably"", without specifying what that meant for the future of the German Grand Prix. That race has dropped off the calendar for next year because the Nurburgring, one of two venues that alternate as hosts, cannot meet its financial obligations under its contract with F1. But Hockenheim, which held the race in 2016, has a contract to do so again in 2018. The return of France will be greeted with widespread delight by both F1 insiders and fans of the sport. This is because of its historic significance and because it is another race in the sport's heartland of Europe rather than, as has been the recent trend for new events, in a country where the sport has limited support and no heritage. F1 is in the process of being bought by US group Liberty Media, and it has said that protecting races in F1's heartland is a major priority, along with expanding its presence in the US, the rest of the Americas and Asia.","The French Grand Prix will return to the Formula 1 calendar in 2018, says F1 boss Bernie Ecclestone.","[""The summary gives Ecclestone's title which not mentioned in the source text."", ""The summary gives Ecclestone's first name which not mentioned in the source text."", 'The summary states the French Grand Prix will return in 2018 but the source text indicates it will be the following year. ']",[],0
"The collapse took place very close to the famous Ponte Vecchio, a medieval covered bridge over the Arno. The hole is about 200m (650ft) in length and 7m (23ft) across. Firefighters believe the chasm has been created by the failure of a large water pipe beneath the surface. Florence's Mayor Dario Nardella tweeted (in Italian) that no-one had been harmed in the incident on Lungarno Torrigiani. He appealed to motorists to remove their cars from the nearby area, and said the water supply to part of the city centre was cut off. Regional paper Corriere Fiorentino reports that thousands of residents are without water. The first sign of the problem came not long after midnight, when the police were called, the mayor told Italy's Ansa news agency. The major collapse took place at 06:14 local time, Mr Nardella said.",A huge sinkhole has opened up in the centre of the Italian city of Florence.,"['The hole is not explicitly stated to be in the centre of the city.', 'The summary describes the event as a sinkhole, but the source text refers to it as a chasm caused by the failure of a water pipe, not explicitly as a sinkhole. ']",[],0
"Celtic and Dundee are exploring the possibility of staging a game in the US, where the Kilmarnock striker has experience with Portland Timbers. ""I think there are avenues for the Scottish game to tap into if you look at the American model,"" said Boyd. ""But, for our teams to go there to play, I don't think it's right."" A formal proposal is set to be put before the Scottish Professional Football League regarding the Dundee v Celtic match in the next few weeks, with Boston and Philadelphia possible host cities. ""It's not for me,"" Boyd, 32, told BBC Scotland. ""With the two of them being Scottish clubs, it's right that they play in Scotland. ""It's obviously a big market for Celtic with them being a worldwide club and because Dundee's owners are American, that's why they'll be trying to explore it. ""There's a lot of Scottish people living in America. There is interest. ""But the majority of Dundee fans will be from Dundee. I don't imagine there'll be a lot in America. With Celtic, there will be. That comes with the size of the club."" Boyd spent 2012 in Major League Soccer, scoring seven goals in 22 starts for Portland. ""Scottish clubs can go over and see what's going on and try and make things better but bring it back here to try and make the Scottish game better in Scotland,"" added the former Scotland international. ""Football is definitely getting bigger [in the US]. ""The majority of clubs are now playing in front of 20,000 every week. Seattle are playing in front of 60,000 - that's as big as Rangers and Celtic! ""There's more to take into it - the travelling, the different climates, the time zones. It's a difficult place to go and play football. ""And they change the rules every year as well to suit the teams that are struggling because if you win the league then players' wages might go up then the next thing they need is to trade their players to keep themselves under their salary cap. ""It would be difficult to manage in and definitely be an owner in but the flipside is that if you're an owner and you're getting 20,000 every week, you know you're still making money.""",Kris Boyd is against Scottish clubs playing matches in the United States.,"[""The summary makes up Boyd's first name"", 'The summary states that Boyd is against Scottish clubs playing matches in the United States, but the text shows that Boyd is specifically against Scottish clubs playing each other in the US, not against all matches involving Scottish clubs in the US.']",[],0
"Yanic Wildschut put the Latics in front but the U's levelled shortly after through Alex Gilbey's 25-yard strike. Wigan swiftly restored their lead with Ryan Colclough's calm finish, but Colchester negated the winger's effort with Elliot Lee's curling shot. George Moncur converted a penalty after he was fouled to make it 3-2, but Grigg's injury-time goal earned a draw. Wigan manager Gary Caldwell told BBC Radio Manchester: . Media playback is not supported on this device . ""That wasn't good enough. When you squander as many chances as we did then you have to be aware that the opposition are going to come back into the game. ""Second half the performance was nowhere near what we expect. I warned the players that you show your superiority on the scoreboard. ""We'll have to work hard to put it right next week.""",Will Grigg's late goal rescued a point for Colchester United at Wigan.,"['The summary mentions the team as Colchester United, but the source text only refers to it as Colchester ', ""The summary made up the player's first name"", 'The summary made up the location of the game', ""The summary states that Will Grigg's late goal rescued a point for Colchester, but the text states that Grigg's goal earned a draw for Wigan, not Colchester.""]",[],0
"The four drove a vehicle into the compound in Karakax county, and set off explosives that killed one person and injured three others, they said. State media said it was a terrorist attack. The area, predominantly Muslim Uighur, has suffered years of unrest. The authorities blame the history of violence on Islamist militants. Human rights and exiled Uighur groups accuse the government of repressing the Muslim community. State news agency Xinhua did not specify whether the four people were killed by authorities on the spot or later in the day. Last month Chinese authorities began confiscating passports from people in the region, saying it was a move to combat violence. Uighurs, which makes up about 45% of Xinjiang's population, have often complained about having restrictions put on their freedom of movement.","Four people have been killed in an attack on a police station in China's restive western region of Xinjiang, officials say.","['The summary makes up that it was at a police station', 'The summary makes up the region it occurred in']",[],0
"Creator Or Arbel told technology news site TechCrunch the app was having ""security issues"". The app allows users to send a message saying ""yo"" to friends - and nothing else. It has been branded ""pointless"", but has nonetheless raised $1m (Â£600,000) in investment. TechCrunch said it was contacted by three college students who said they had uncovered a flaw in the app. ""We can get any Yo user's phone number (I actually texted the founder, and he called me back),"" the students told TechCrunch. ""We can spoof yos from any users, and we can spam any user... We could also send any Yo user a push notification with any text we want (though we decided not to do that)."" Other developers have been able to recreate the flaw. Similar problems have hit apps such as Snapchat and Tinder in the past few months. Mr Arbel told TechCrunch he was dealing with the issue, but would not elaborate further. ""Some of the stuff has been fixed and some we are still working on,"" he said, adding that he had hired a specialist security team. ""We are taking this very seriously."" Despite the app's apparent pointlessness, it has quickly attracted hundreds of thousands of users. Mr Arbel said more than four million ""yo"" messages had been sent. A service that sends a ""yo"" to a user every time a goal is scored in the World Cup has already been launched - with other similar services planned. The app, which took eight hours to create, has the technology community divided - with some seeing the app, and its seven-figure investment, as a sign of increasing hysteria in Silicon Valley for offbeat ideas. ""We have decided this is an idea with great potential,"" Mr Arbel told the Financial Times. One reader of The Verge technology news site said the app, and its sudden mainstream coverage, was ""accelerating the decline of civilisation"". Follow Dave Lee on Twitter @DaveLeeBBC .","The ""yo"" messaging app, which has attracted more than four million users since it was launched last week, has been suspended.","['being suspended was never mentioned in the source text', 'According to the source text, yo has ""hundreds of thousands of users"" and more than ""four million messages"" have been sent, not more than four million users as stated in the summary', 'The summary states the app was launched last week, but the source text does not specify when the app was launched.']",[],0
"Wisley Property Investments is hoping to build homes, shops, a school, health centre and sports pitch on the former Wisley Airfield site. A decision was expected by 24 December but Guildford councillor Tony Rooth said more information was needed. However, Guildford greenbelt councillor Susan Parker fears the delay will play into the developer's hands. Ms Parker, leader of the Guildford Greenbelt Group, said the decision could be taken away from the borough if it doesn't come to a decision by the agreed date. She explained: ""The applicant could seek to go to the inspector on the grounds of non-determination which means the council hasn't decided therefore you have to decide Mr Inspector. ""And the inspector normally has more of the presumption in favour of approving something if there has been non-determination."" But Guildford's lead councillor on housing Tony Rooth said it was a very big project with ""all sorts of issues"" which would take a long time to evaluate. He added: ""What we need are brownfield sites where much-needed housing in Guildford can be built. ""Whether Wisley qualifies as a brownfield, or even a white concrete site as opposed to a Greenbelt site, we will evaluate when the applications are fully ready to consider."" Guildford Borough Council confirmed the 24 December date was ""now unlikely"" and said it would be seeking to agree a further extension of time.",A decision on a £500m housing development in Guildford has been delayed.,"[""The source text doesn't include the £500m number for the project.""]",[],0
"Martin McCauley was seriously wounded and a teenager was killed when police opened fire on a hayshed in County Armagh in 1982. It later emerged that the security services had secretly recorded what happened. The evidence was not made available to the court during his trial. The 52-year-old, from Lurgan, County Armagh, was arrested along with Niall Connolly and James Monaghan in Colombia in 2001 and accused of IRA training of rebel FARC guerrilla forces. They were initially cleared of the charge, only to be convicted on appeal and sentenced to 17 years in jail. But the three men avoided imprisonment by fleeing Colombia in 2004, turning up in the Republic of Ireland a year later. Even though Mr McCauley faces extradition to South America if he returns to Northern Ireland, the Court of Appeal in Belfast is examining a weapons conviction for which he received a two-year suspended jail sentence. Police claimed Martin McCauley confronted them with a rifle at a hayshed 32 years ago during the so-called RUC shoot to kill incident. He was seriously injured and Michael Tighe was killed when RUC officers opened fire. In 1985, Martin McCauley was convicted of possession of three rifles found inside the shed and given a two-year suspended sentence. He had insisted he and Michael Tighe, had not been armed and that the police opened fire without warning. The police told the court that was not true. Years after his conviction, it was revealed that MI5 had a listening device hidden inside the hayshed at the time of the shooting that recorded what happened. That recording could have re-established whether the police issued any warnings or made any reference to Mr McCauley being armed before they opened fire. The existence of the recording was not made known to the court at the time of his trial. Its existence was discovered by the former Deputy Chief Constable of Greater Manchester Police, Sir John Stalker, as part of his investigation into allegations that the Royal Ulster Constabulary (RUC) was operating a shoot to kill policy. He also discovered that the recording was later destroyed. Last year, the Criminal Cases Review Commission referred his case to the Court of Appeal, on the basis that potentially significant material had been withheld from the judge. In a dramatic development on Wednesday, Gerald Simpson QC told the court he had been instructed to read a statement on behalf of the prosecution service. It said material relevant to the decision to prosecute Mr McCauley was withheld from the director of public prosecutions at the time, from the court and from the defence in the trial. The statement said this served only to undermine public confidence in the criminal justice system and to bring it into disrepute. The lawyer told the three Appeal Court judges that the prosecution service would not be making any submissions to uphold the conviction and invited them to exercise their discretion to quash it. The judges will sit next week to decide whether to do so. Mr McCauley's lawyers will argue that the conviction should be quashed on the basis that vital evidence was not available to the trial judge. The contents of John Stalker's investigation into the incident have never been made public. The lawyers hope that will change during next week's hearing. ""Mr McCauley was tried in public, and he was convicted in public and it's his fundamental right that these documents be opened in the public court, so that he and the general public are aware of what actually occurred,"" Mr McCauley's lawyer, Fearghal Shiels, said. Mr McCauley was not in court to hear the prosecution statement on Wednesday as he faces extradition to south America if he returns to Northern Ireland.",The prosecution service has said it withheld evidence from the court in the case of a former IRA man convicted of weapons offences.,"['The summary indicates he was convicted of weapons offense, but the source text says it was for ""training of rebel FARC guerrilla forces.""']","['The summary states that Martin McCauley is a former IRA man, but the source text does not state that he was a member of the IRA.  ']",0
"It follows a report by inspectors who claim some teachers in primary schools pass on their misunderstandings of science to pupils. Inspectors said children were well-motivated but more able pupils were not challenged enough. The Welsh government said it was working with local authorities and schools over the delivery of science. Estyn's chief inspector Ann Keane said: ""Inspectors found that pupils are generally well-motivated in science lessons. ""Science clubs and field trips offer interesting experiences that help pupils to achieve better standards. ""Young people who are involved in clubs or field trips are more likely to develop an interest in pursuing a career in science. ""The quality of teaching is a vital factor in raising standards further. ""The best teachers possess very good subject knowledge and understand how to capture and sustain pupils' interest."" She cited how pupils at Cefn Saeson school in Neath learned about the ethics of cloning animals ""in an engaging and interactive lesson which developed their scientific understanding as well as their critical thinking"". Ms Keane added: ""Schools need to provide more challenging opportunities like this to stretch all pupils and have a key role to play in producing the next generation of Welsh scientists."" The report - Science in key stages 2 and 3 - found teaching was good or better in the majority of lessons. ""In most lessons in key stage 2 and all lessons in key stage 3, teachers have a secure subject knowledge,"" the report said. But it added: ""In a few lessons in key stage 2, teachers do not have a secure enough grasp of important scientific principles and concepts. ""In these lessons, teachers pass on misunderstandings to their pupils and do not spot or correct pupils' misunderstandings."" The Welsh government welcomed Estyn's ""broadly positive"" report. A spokesperson said: ""We are working with local authorities, the education consortia and schools - as well as our wider partners supporting schools in delivery of STEM [science, technology, engineering and maths] within the curriculum to ensure the recommendations for further work are addressed. ""The minister [Leighton Andrews] announced a review of the national curriculum last year. ""The current subject order for science and assessment arrangements in Wales are being reviewed as part of that process.""","Teachers do not have a ""secure enough grasp"" of important scientific principles and concepts in some science lessons, according to education watchdog Estyn.",['The summary made up the role of Estyn'],[],0
"The revolutionary technology will allow wind power to be harvested in waters too deep for the current conventional bottom-standing turbines used. The Peterhead wind farm, known as Hywind, is a trial which will bring power to 20,000 homes. Manufacturer Statoil says output from the turbines is expected to equal or surpass generation from current ones. It hopes to cash in on a boom in the technology, especially in Japan and the West coast of the US, where waters are deep. ""This is a tech development project to ensure it's working in open sea conditions. It's a game-changer for floating wind power and we are sure it will help bring costs down,"" said Leif Delp, project director for Hywind. So far, one giant turbine has already been moved into place, while four more wait in readiness in a Norwegian fjord. By the end of the month they'll all have been towed to 15 miles off Peterhead, Aberdeenshire, where they'll float upright like giant fishing floats. While the turbines are currently very expensive to make, Statoil believes that in the future it will be able to dramatically reduce costs in the same way that manufacturers already have for conventional offshore turbines. ""I think eventually we will see floating wind farms compete without subsidy - but to do that we need to get building at scale,"" said Mr Delp. The operation to begin shifting the first of the 11,500 tonne giants happened dramatically in the half-light of a Norwegian summer night. Crews secured thick cables to tug boats and used remote-controlled submarines to check for obstacles. Finally the giant was on the move, floating on a sealed vase-like tube 78 metres deep, its bottom filled with iron ore to weight the base and keep it upright in the water. The price of energy from bottom-standing offshore wind farms has plummeted 32% since 2012 - far faster that anyone predicted. The price is now four years ahead of the government's expected target, and another big price drop is expected, taking offshore wind to a much lower price than new nuclear power. The Hywind project is being run in collaboration with the Abu Dhabi firm Masdar. The Â£190m cost was subsidised by bill-payers under the UK government's Renewable Obligation Certificates. The bird charity RSPB Scotland opposed the project - not because it dislikes the technology but because it believes too many offshore turbines in the area have already been approved. It fears thousands of sea birds may be killed by the offshore wind farms, although it admits that estimates are hugely uncertain because it is impossible to count bird corpses at sea. The RSPB's Aidan Smith told BBC News: ""Generally we are very enthusiastic about floating wind technology because it allows turbines to be placed far offshore - away from seabird nesting sites, and it helps us tackle climate change. ""We oppose the Hywind project because it adds to a situation we already believe is a problem."" Floating turbines may create a new frontier for energy - but scientists on the Intergovernmental Panel on Climate Change warn far more investment in additional new technologies is urgently needed for governments to keep promises on reducing emissions. Follow Roger on twitter @rharrabin .",The world's first floating offshore wind turbines have been moved into place off the north-east coast of Scotland.,"[""The summary states that these are the world's first floating offshore wind turbines. The source text does not claim it to be the first of its kind globally."", 'The source text says that the turbines are being moved, not that they have been moved', 'The summary states the turbines are off the north-east coast of Scotland, but the source text specifies they will be 15 miles off Peterhead, Aberdeenshire, which is not explicitly described as the north-east coast of Scotland.']",[],0
"Police were called after reports of the attack between 17:00 GMT and 18:40 on Monday. The victim was walking near East Park Road at its junction with Shearbank Road when he bundled into a car. Two men have been arrested following the incident and police are appealing for more information. The boy was driven away in a red or maroon car after he was approached and threatened. Police say the boy was questioned about his relationship with a young woman. The boy was taken to Beechwood Court, Blackburn, where he said four men assaulted him leaving him with cuts and bruises to his head. He was later able to call for help from an address in New Bank Road before being taken to the Royal Blackburn Hospital for treatment. Det Sgt Ben Hodgkinson, of Blackburn Police, said: ""The circumstances would suggest this assault is linked to honour-based violence.""",A 16-year-old boy was abducted and assaulted in a suspected honour-based attack in Blackburn.,['The age of the boy who was abducted and assaulted is not mentioned in the source text.'],[],0
"Monet's later years saw him obsessively paint the lilies in his garden at Giverny, in northern France. But his artistic legacy could have looked very different had Monet's rural neighbours had their way. Local farmers wrote to the town hall to object to his plans to extend his garden in 1893. The original documents about the case were unearthed by Ann Dumas, co-curator of the Royal Academy's Painting the Modern Garden: Monet to Matisse exhibition. ""There was a protest from local farmers who were very suspicious of these strange aquatic plants that Monet wanted to plant because they they would poison their water and kill their cattle,"" she said. Monet, who moved to Giverny in 1883, had been able to buy land on the other side of a railway line that bordered his house. It was here he wanted to create his water garden by diverting the river Epte, a tributary of the Seine. Dumas said Monet acquired planning permission for his garden ""after a lot of difficulty"". ""The farmers were suspicious of Monet anyway,"" she added. ""He kept himself to himself so they saw him as an outsider. When they got wind that he wanted to make a water garden they complained."" The Royal Academy show, which opens next year, looks at the role of gardens in the paintings of Monet and his contemporaries. Its 120 works span the early 1860s to the 1920s. Alongside 35 paintings by Monet will be works by Paul Klee, Emil Nolde, Gustav Klimt and Wassily Kandinsky. ""It will be a show that will be both popular and scholarly,"" said Tim Marlow, the RA's artistic director. ""It isn't just a Monet show - though he is a central figure - and it isn't just an Impressionist show. It involves a whole range of late 19th Century and early 20th-Century artists."" One of the highlights will be Monet's water lily Agapanthus Triptych of 1916 - 1919 - the first time the monumental triptych has been seen in the UK. ""Monet thought of himself as a better gardener then he was a painter,"" said Dumas. ""Not everybody knows what a serious and knowledgeable gardener and horticulturalist Monet was."" Painting the Modern Garden: Monet to Matisse will run at the Cleveland Museum of Art, Ohio, US from 11 October 2015 - 5 January 2016 and then at the Royal Academy of Arts, London 30 January - 20 April 2016.",The water lilies in Claude Monet's famous Agap Triptych are the subject of a new exhibition at London's Royal Academy.,"[""The summary makes up Monet's first name"", 'The summary refers to ""Agap Triptych,"" but the text mentions ""Agapanthus Triptych,"" not ""Agap Triptych.""', 'The summary states that the water lilies in the triptych are the subject of the exhibition, but the text does not specify that the exhibition is solely focused on the water lilies or the triptych. It mentions a broader theme of gardens in paintings by Monet and other artists.']",[],0
"Parcels containing cannabis and so-called legal highs were removed at HMP Altcourse in Liverpool. The contraband had become lodged on the 60ft (18m) roof after attempts were made to throw it over the prison walls. A prison spokesman said the crane is now being used as a deterrent, ""a bit like visible police street patrols"". Dave Thompson, director of the privately-run Category B jail, said: ""These items were thrown over the prison walls by criminals on the outside. ""We are committed to preventing drugs coming into our prison and we are encouraged that at the same time as our seizures of banned substances have increased, the numbers of prisoners testing positive for them has come down. ""Altcourse's latest independent inspection report by government monitors praised our drug intelligence work, which they said led to effective drug searches in the prison."" Government figures confirmed that 290 mobile telephones and SIM cards were seized in Altcourse in 2013 - the second highest number in England and Wales.",A crane has been used to remove drugs from the roof of a prison.,"['The summary states that a crane has been used to remove drugs, but the text does not confirm that the crane was actually used for this purpose; it only mentions the crane is being used as a deterrent.']",[],0
"Solly Msimanga, from the opposition Democratic Alliance (DA), said the vehicles would instead be given to a police anti-hijack unit. However, he will continue to use the luxury car used by the previous mayor. The DA took control of Tshwane, a metropolitan area including the capital Pretoria, from the African National Congress (ANC) in local elections. Mr Msimanga said no more luxury cars would be bought under his leadership. He took over from the governing ANC, which lost control of the capital for the first time since 1994, last month. More on this and other African stories . Four things from South Africa election . The ANC bought 10 new BMW 3 series vehicles, which are yet to be delivered, for 5 million rand ($356,000; £266,000), local reports say. The cars were meant for members of the mayoral council, with the ANC said to be confident it would retain control of the municipality in the elections. He will still use a BMW 5 series car he inherited from the previous mayor, reports the IOL website. Mr Msimanga's spokesman Matthew Gerstner told the BBC that this vehicle could not ""be dispensed with because it's been bought and paid for already and treasury regulations prohibit that"". He added: ""But, as soon as he can replace it, he will, with a sensible, low-cost vehicle"". Mr Msimango says the DA-led coalition government wanted to embark on cost-cutting measures. He said in a statement: ""No new luxury cars will be bought or leased for politicians‚ and if vehicles currently owned by Tshwane require replacement‚ sensible and low-cost vehicles will be procured. ""I will not allow public money to be spent on luxury cars‚ while our people struggle for services‚ houses and jobs. ""A Hyundai i20 or Toyota Corolla can do the same job for a politician as an expensive sedan."" The ANC national government has been criticised for wasteful expenditure, so South Africans will be closely watching what the opposition do differently in the key urban areas they won in the August elections, says the BBC's Pumza Fihlani in Johannesburg. South Africans will be keen to see if the opposition, which has until now only run one province, will be able to make good on its ambitious election promises, our correspondent says.","The new mayor of South Africa's capital, Tshwane, says he will stop using 10 new BMW cars bought by the governing party.","['The summary indicates the cars have already been put into use but the source texts says they have not been delivered.', ""The summary states the mayor is the new mayor of South Africa's capital, but the text specifies that Tshwane is a metropolitan area that includes the capital Pretoria, not the capital itself.""]",[],0
"Matt Bullivant, 36, fell 4.5m (15ft) through the balustrade just 20 minutes after arriving at Chellowdene guest house in Falmouth, Cornwall. He was hospitalised with a laceration to his head and a shattered right hand. The hotel's owners admitted failing to properly maintain the balcony and were each ordered to pay more than £7,000. Truro Magistrate's Court heard the balustrade gave way when Mr Bullivant leant on it. Kingsley Keat, prosecuting on behalf of Cornwall Council, said: ""When the gentleman leant on it he fell straight forward and landed on his head."" Mr Bullivant, from Peterborough, was off work for three and a half months following the fall on 21 September 2015 and still suffers ""constant pain"" in his right hand. Following the hearing, he told the BBC he has a large scar on his head, suffers flashbacks and is ""petrified"" of heights. He said: ""We were meant to stay in Falmouth for a week but ended up in hospital for a week instead."" Troy and Julie McCann, aged 48 and 49, who live at the guest house on Gyllyngvase Hill, were described as ""highly respected hoteliers"" with no previous health and safety breaches. The couple were each fined £4,000 and ordered to pay costs of £3,037 each.","A holidaymaker suffered life-changing injuries when he fell from a hotel balcony, a court has heard.",['The summary made up that he was a holidaymake'],[],0
"A person claiming to be in a vehicle on the A414 at North Weald, Essex, called police at 08:30 BST on Wednesday to say it had earlier been in Ashford in Kent. The lorry was found by Bedfordshire Police at Toddington Services, on the M1, in the afternoon. Six people are being held in custody. Supt Trevor Roe, from Essex Police, said it was a ""positive outcome"". ""We've seen with human trafficking....the events could turn out to be very tragic so I think it was important we reacted fairly quickly across our neighbouring forces to try to locate the vehicle,"" he said.",Six people have been arrested on suspicion of human trafficking after a lorry was found in Bedfordshire.,"[""The source text doesn't indicate that the lorry was found in Bedfordshire"", 'The source text doesn\'t indicate that the people were ""arrested."" The text uses the term ""held in custody,"" which I believe is similar to the American term ""detained.""']",[],0
"Acting Taoiseach Enda Kenny of Fine Gael and Micheál Martin of Fianna Fáil hope to avoid a second election. Mr Martin has said his party will facilitate a minority government, but will not support a programme for government. Water charges are one of the main sticking points to reaching agreement. A commission to consider the future of national water utility Irish Water is one of the proposals being considered. Fianna Fáil want to see the immediate removal of water charges, but Fine Gael see a role for them. Following the election, almost two months ago, Fine Gael had 50 seats, Fianna Fáil 44, Sinn Féin 23 and the Labour Party got seven. But no party was able to form a majority government and TDs have so far failed to elect a taoiseach.",Talks to form a minority government in the Republic of Ireland are continuing.,"['The fact that this is occurring in the Republic of Ireland is not included in the source text.', 'The summary states that talks to form a minority government are continuing, but the source text does not mention ongoing talks. It only mentions that no party has been able to form a majority government and TDs have failed to elect a taoiseach. ']",[],0
"Just days after dropping a supreme court action, the twins filed a fresh lawsuit against the company. It claims that Facebook ""intentionally or inadvertently suppressed evidence"" during their previous litigation. Originally, Tyler and Cameron accused Mr Zuckerberg of stealing their idea to create the site. The story of the feud formed the core of the 2010 film ""The Social Network"". The row dates from 2003 when the Winklevosses hired Mr Zuckerberg to write code for their ConnectU site while at Harvard. He never did, but instead set up Facebook, which quickly became a success around the world. A court case over who did what was resolved in 2008 when the parties agreed on a financial settlement, reportedly worth around $65m (Â£41m). In January 2011 the Winklevosses tried to reopen the case, seeking more money. However, a US appeals court ruled in April that they would have to accept the settlement. The twins initially said they would appeal against the settlement, but decided this week not to pursue that legal avenue. In the most recent suit filed on Thursday with the US District Court of Massachusetts, the Winklevosses and their business partner Divya Narendra said that Facebook hid some crucial information from them during settlement proceedings. The twins said that Mr Zuckerberg did not disclose some important documents in regards to the relationship between him and the brothers while they were at Harvard. Facebook's outside counsel Neel Chatterjee said in a statement: ""These are old and baseless allegations that have been considered and rejected previously by the courts.""",Tyler and Cameron Winklevoss have renewed their legal battle with Facebook founder Mark Zuckerberg.,"['The summary indicates that the legal action is against Mark Zuckerberg, while the source text indicates the legal action is against his company, Facebook.']","['The summary states that the legal battle is with Mark Zuckerberg, but the text specifies that the lawsuit is against Facebook, not directly against Mark Zuckerberg.  ', 'The summary states that the twins have renewed their legal battle, but the text specifies that they filed a fresh lawsuit, which is distinct from renewing a previous legal battle.  ']",0
"Media playback is not supported on this device . Fresh from collecting a fourth career gold medal at London 2012, Ainslie is now concentrating on making a challenge for the 35th version of the series. The 34th America's Cup, to be held in San Francisco in September 2013, will come too early for the Briton. ""I've had some America's Cup experience in the past and I would really love to be part of a winning team in the future,"" said Ainslie. ""As a kid my main two goals were the Olympics and the America's Cup."" He will sail a catamaran under his Ben Ainslie Racing (BAR) banner, with JP Morgan announced as the main sponsor for the team, and will enter the upcoming America's Cup World Series, which starts in San Francisco on 21 August. ""We started a new team, JP Morgan BAR, which will take part in the America's Cup World Series,"" he said. ""It will take part in this coming series and the one after, which is really a great opportunity for us to build this team up. ""The next America's Cup is in 2013 and we want to try and build this team up for the World Series so we can be a proper challenger for the America's Cup post-2013."" Ainslie won his fourth Olympic gold in a row by coming home first in the Finn class at Weymouth, a victory that makes him the most decorated Olympic sailor in history.",Ben Ainslie has set his sights on winning the America's Cup for a fifth time.,['The summary makes up it being his 5th time'],[],0
